geoid,bgs_commuter,hh,stops,revenue_percent,transit_revenue,county_commuter,tran_commuter_percent,tran_revenue_bgs,transitcost_hh
484910214011,0.0,271.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910214031,11.0,1644.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.004686834256497656,5683.3499999825235,3.457025547434625
484910205031,0.0,879.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910205032,0.0,445.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910206021,46.0,772.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0195994887089902,23766.736363563283,30.785927932076792
484530018353,17.0,1183.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0008706786171574904,18888.057298829146,15.966236093684824
480539605003,0.0,393.0,6,0.002461033634126333,57289.14438063987,23.0,0.0,0.0,0.0
480539605002,0.0,465.0,6,0.002461033634126333,57289.14438063987,23.0,0.0,0.0,0.0
484530013033,0.0,387.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530013043,0.0,414.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530013042,18.0,576.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0009218950064020486,19999.11949287792,34.72069356402417
484530015014,13.0,592.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0006658130601792573,14443.80852263405,24.398325207152112
484530015011,116.0,675.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.005941101152368758,128883.21450965769,190.93809556986324
484530015012,9.0,601.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0004609475032010243,9999.55974643896,16.638202573109748
484530017132,10.0,248.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0005121638924455825,11110.62194048773,44.80089492132149
484530017133,49.0,885.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0025096030729833546,54442.047508389885,61.51643786258744
484530017293,0.0,1171.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017291,45.0,668.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0023047375160051217,49997.798732194795,74.84700409011197
484530017292,8.0,407.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00040973111395646605,8888.497552390185,21.83906032528301
484530015041,164.0,1212.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.008399487836107554,182214.1998239988,150.34174902970196
484530015044,0.0,732.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530015054,21.0,550.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0010755441741357235,23332.30607502424,42.42237468186225
484530015051,31.0,354.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001587708066581306,34442.92801551197,97.29640682348014
484530015052,19.0,730.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0009731113956466069,21110.18168692669,28.91805710537903
