geoid,all_vmt_hh,hh,carownership_expense_hh,driving_cost_year,vehicle,average_veh,veh_hh,transitcost_hh,medincome,totpop,rent_cost,housing_mortgage,ave_housing_yearly,ave_housing_monthly,combined H+T
480219503005,20435.98831149948,1224.0,9040.395,3712.729242134354,2450.0,2.1,2.001633986928105,0.0,52262.0,3391.0,1199.0,1337.0,15862.705882352942,1321.892156862745,28615.830124487296
480219504001,12987.03291759409,443.0,3691.95,2359.4325924810187,750.0,1.5,1.693002257336343,0.0,0.0,1266.0,718.0,1330.0,13042.293453724606,1086.8577878103838,19093.676046205626
480219504002,8329.634269220995,869.0,5488.619999999999,1421.8878181179507,1446.0,1.7,1.6639815880322208,0.0,41011.0,2275.0,831.0,1201.0,12659.502876869965,1054.9585730724968,19570.010694987915
480219504003,7678.745745594143,486.0,10515.6,1582.2982833872036,852.0,2.5,1.7530864197530864,0.0,75735.0,1191.0,1250.0,2060.0,22000.0,1833.3333333333333,34097.8982833872
480219504004,7907.250316935911,838.0,5488.619999999999,1349.7859014057249,1639.0,1.7,1.9558472553699284,0.0,78472.0,2387.0,1209.0,1113.0,13937.498806682575,1161.4582338902148,20775.9047080883
480219504005,10446.321362517348,880.0,9040.395,1897.8462017188915,1769.0,2.1,2.0102272727272728,0.0,80000.0,2256.0,1199.0,1444.0,16930.43181818182,1410.8693181818182,27868.673019900714
480219505011,53473.7294332145,899.0,9040.395,9714.894916090734,1979.0,2.1,2.201334816462736,0.0,52120.0,3137.0,847.0,1314.0,14596.084538375975,1216.340378197998,33351.374454466706
480219505012,20366.73090890872,638.0,5488.619999999999,3476.648030186802,1496.0,1.7,2.3448275862068964,0.0,46897.0,2649.0,1132.0,1429.0,16472.06896551724,1372.6724137931035,25437.33699570404
480219505013,22247.90709648031,486.0,5488.619999999999,3797.7691524820975,0.0,1.7,0.0,0.0,97868.0,2802.0,0.0,1509.0,17400.074074074077,1450.0061728395062,26686.463226556174
480219505021,30041.96893126748,1061.0,9040.395,5457.905673181729,0.0,2.1,0.0,0.0,82250.0,2889.0,0.0,1582.0,17910.446748350612,1492.5372290292178,32408.747421532342
480219505022,14091.96301681433,664.0,9040.395,2560.171907231018,1466.0,2.1,2.2078313253012047,0.0,55568.0,2031.0,715.0,1558.0,16943.981927710844,1411.9984939759036,28544.548834941863
480219505023,21368.540343303168,454.0,5488.619999999999,3647.659215648408,839.0,1.7,1.8480176211453745,0.0,64028.0,1466.0,0.0,1510.0,14807.312775330396,1233.942731277533,23943.591990978803
480219506001,18557.4869173295,888.0,9040.395,3371.450564968518,1921.0,2.1,2.1632882882882885,0.0,59063.0,2976.0,1109.0,1190.0,14095.013513513511,1174.5844594594594,26506.85907848203
480219506002,33616.8531556731,417.0,3691.95,6107.376449680802,836.0,1.5,2.0047961630695443,0.0,57379.0,977.0,1550.0,1296.0,16217.151079136693,1351.4292565947244,26016.477528817493
480219506003,35147.55727144783,634.0,9040.395,6385.4686977809015,0.0,2.1,0.0,0.0,72763.0,1547.0,0.0,1673.0,19411.022082018928,1617.5851735015772,34836.88577979983
480219507001,10017.360487369557,463.0,9040.395,1819.914292548804,1049.0,2.1,2.265658747300216,43.64284275652743,80729.0,1260.0,0.0,1563.0,16325.416846652266,1360.451403887689,27229.368981957596
480219507002,11521.42163740485,277.0,9040.395,2093.166152384328,486.0,2.1,1.7545126353790614,5.611395777915079,61953.0,716.0,0.0,1667.0,14371.104693140793,1197.5920577617328,25510.277241303036
480219507003,10834.825091925486,444.0,5488.619999999999,1849.5296806216616,745.0,1.7,1.677927927927928,0.0,53793.0,1147.0,932.0,1475.0,15131.756756756757,1260.9797297297296,22469.906437378417
480219507004,12400.572425500251,541.0,5488.619999999999,2116.806368637501,927.0,1.7,1.7134935304990755,40.22364662986078,48882.0,1456.0,1261.0,1409.0,16228.458410351202,1352.3715341959337,23874.108425618564
480219508011,39394.04497157414,640.0,9040.395,7156.953728027817,1225.0,2.1,1.9140625,0.0,53922.0,2630.0,1546.0,1380.0,16945.95,1412.1625,33143.29872802782
480219508012,58484.36626545289,488.0,9040.395,10625.207527607488,0.0,2.1,0.0,47.77735544515811,67941.0,1623.0,0.0,1613.0,17531.45901639344,1460.954918032787,37244.838899446084
480219508013,29537.151018585377,696.0,9040.395,5366.192358523324,2046.0,2.1,2.939655172413793,0.0,82019.0,3761.0,1086.0,1429.0,16142.655172413795,1345.2212643678165,30549.242530937117
480219508021,35219.676811986945,1418.0,9040.395,6398.571089649965,3544.0,2.1,2.4992947813822286,0.0,68284.0,5544.0,1430.0,1516.0,18087.926657263757,1507.327221438646,33526.89274691373
480219508022,72325.49476846818,301.0,9040.395,13139.808815981074,586.0,2.1,1.946843853820598,0.0,61932.0,1475.0,0.0,1194.0,9567.86710963455,797.3222591362126,31748.070925615626
480219508023,37108.65692612909,444.0,5488.619999999999,6334.533489057486,1042.0,1.7,2.346846846846846,0.0,47011.0,1356.0,982.0,1250.0,14094.594594594597,1174.5495495495495,25917.74808365208
480539601001,39654.82740098646,761.0,9040.395,7204.331644708713,1819.0,2.1,2.390275952693824,49.096564343803806,64050.0,2205.0,697.0,2091.0,21574.943495400792,1797.911957950066,37868.76670445331
480539601002,27228.18436800971,698.0,9040.395,4946.708462171638,1738.0,2.1,2.489971346704871,28.54822194126815,80455.0,2424.0,1026.0,1468.0,16734.5329512894,1394.54441260745,30750.184635402304
480539601003,27279.17191958468,826.0,9040.395,4955.971678162552,1943.0,2.1,2.3523002421307506,0.0,63548.0,2823.0,0.0,1090.0,11623.147699757868,968.5956416464892,25619.514377920423
480539602001,34384.24403958646,605.0,9040.395,6246.792979550769,1481.0,2.1,2.4479338842975205,0.0,73281.0,1874.0,964.0,1583.0,17866.452892561985,1488.8710743801653,33153.64087211275
480539602002,14373.570673876096,474.0,9040.395,2611.3332686120007,0.0,2.1,0.0,0.0,56500.0,1085.0,0.0,1681.0,19916.6582278481,1659.7215189873418,31568.3864964601
480539603001,13950.310582463764,706.0,5488.619999999999,2381.3502532113266,1122.0,1.7,1.5892351274787535,0.0,38529.0,1987.0,713.0,1159.0,12816.373937677054,1068.031161473088,20686.34419088838
480539603002,9728.843561476417,393.0,5488.619999999999,1660.7360776396126,886.0,1.7,2.2544529262086512,0.0,55838.0,1287.0,669.0,1566.0,14354.931297709923,1196.2442748091603,21504.287375349537
480539603003,22061.78087410501,413.0,9040.395,4008.0967818306617,905.0,2.1,2.191283292978208,0.0,76103.0,1291.0,1350.0,1658.0,19197.966101694918,1599.8305084745762,32246.45788352558
480539603004,26319.835237605806,219.0,5488.619999999999,4492.856695702587,539.0,1.7,2.461187214611872,0.0,73021.0,612.0,0.0,1008.0,4252.931506849316,354.41095890410963,14234.408202551902
480539603005,21942.92819767212,391.0,5488.619999999999,3745.708549701402,692.0,1.7,1.7698209718670077,0.0,58388.0,1498.0,629.0,1221.0,11000.071611253195,916.6726342710996,20234.400160954596
480539604001,24823.80327202368,519.0,9040.395,4509.890048095761,937.0,2.1,1.8053949903660889,0.0,39026.0,1246.0,1287.0,2083.0,22529.780346820808,1877.4816955684007,36080.06539491657
480539604002,28653.326767555824,676.0,9040.395,5205.62267666172,1521.0,2.1,2.25,0.0,62426.0,1903.0,0.0,1193.0,12431.201183431953,1035.9334319526629,26677.21886009367
480539604003,29478.90712529515,940.0,9040.395,5355.610839171372,0.0,2.1,0.0,0.0,61893.0,2333.0,0.0,1750.0,20039.361702127662,1669.9468085106384,34435.367541299034
480539605001,19525.965716648014,705.0,5488.619999999999,3333.1274690031587,0.0,1.7,0.0,0.0,48926.0,2247.0,0.0,1212.0,13388.731914893617,1115.727659574468,22210.479383896774
480539605002,20185.78493756525,465.0,10515.6,4159.524734082912,1046.0,2.5,2.249462365591398,0.0,69331.0,1178.0,0.0,1688.0,18426.42580645161,1535.5354838709677,33101.550540534525
480539605003,38136.11222958457,393.0,5488.619999999999,6509.922483631032,886.0,1.7,2.2544529262086512,0.0,50191.0,1800.0,1621.0,948.0,13513.160305343514,1126.096692111959,25511.702788974544
480539605004,18406.686924919493,490.0,3691.95,3344.05382090113,0.0,1.5,0.0,0.0,0.0,1062.0,0.0,1269.0,14823.991836734693,1235.3326530612244,21859.995657635824
480539606001,22771.745059528283,764.0,9040.395,4137.080257056366,1590.0,2.1,2.081151832460733,0.0,85125.0,2137.0,1008.0,1419.0,16614.84816753927,1384.5706806282722,29792.323424595634
480539606002,11422.338731655473,770.0,9040.395,2075.1651633465544,1482.0,2.1,1.9246753246753248,0.0,80500.0,1841.0,1664.0,1829.0,21801.42857142857,1816.7857142857144,32916.98873477512
480539607001,10486.638629904786,606.0,5488.619999999999,1790.0934469552917,934.0,1.7,1.5412541254125414,0.0,78521.0,1675.0,0.0,1148.0,8206.49504950495,683.8745874587459,15485.208496460242
480539607002,8954.675483710393,680.0,3691.95,1626.849899081575,960.0,1.5,1.411764705882353,0.0,33286.0,1406.0,805.0,1568.0,14157.21176470588,1179.7676470588233,19476.011663787456
480539607003,11079.548422173926,639.0,3691.95,2012.8883805194537,759.0,1.5,1.187793427230047,0.0,47113.0,1250.0,1057.0,1159.0,13193.521126760565,1099.4600938967135,18898.359507280016
480539607004,10041.07931067076,684.0,5488.619999999999,1714.0354415505672,933.0,1.7,1.3640350877192982,0.0,54722.0,1424.0,650.0,1631.0,12808.263157894737,1067.3552631578948,20010.918599445304
480539607005,7173.723673348169,562.0,5488.619999999999,1224.571208290525,921.0,1.7,1.6387900355871887,0.0,42978.0,1576.0,793.0,1556.0,13067.615658362987,1088.967971530249,19780.80686665351
480539608001,31900.224882262886,695.0,10515.6,6573.426539071423,0.0,2.5,0.0,0.0,116103.0,1842.0,0.0,1537.0,17329.39856115108,1444.11654676259,34418.42510022251
480539608002,18924.85031643512,819.0,5488.619999999999,3230.515681111811,1699.0,1.7,2.0744810744810747,0.0,57703.0,2589.0,1092.0,1290.0,15021.626373626374,1251.802197802198,23740.76205473818
480539608003,28149.441501148514,850.0,10515.6,5800.53233187622,1882.0,2.5,2.214117647058824,0.0,82500.0,1935.0,719.0,3060.0,32654.922352941176,2721.2435294117645,48971.0546848174
480559601011,33224.20397474991,594.0,5488.619999999999,5671.448393949831,1355.0,1.7,2.281144781144781,0.0,58333.0,2073.0,977.0,1256.0,14209.636363636364,1184.1363636363635,25369.704757586194
480559601012,35591.00710125718,1029.0,5488.619999999999,6075.46715692235,2352.0,1.7,2.2857142857142856,0.0,48795.0,4090.0,1024.0,1298.0,14927.346938775509,1243.9455782312923,26491.434095697856
480559601013,17432.543674653465,627.0,5488.619999999999,2975.775488893949,1403.0,1.7,2.237639553429027,0.0,57336.0,1725.0,0.0,1216.0,11240.727272727274,936.7272727272727,19705.12276162122
480559601021,27456.31716821789,1058.0,9040.395,4988.154723811272,2180.0,2.1,2.060491493383743,0.0,57604.0,2862.0,646.0,1360.0,14894.69943289225,1241.2249527410208,28923.249156703525
480559601022,19987.802652798964,434.0,5488.619999999999,3411.9641012303946,975.0,1.7,2.2465437788018434,0.0,49750.0,1447.0,1013.0,1385.0,15334.285714285712,1277.857142857143,24234.869815516104
480559602001,12228.9121720274,421.0,3691.95,2221.7002245509443,870.0,1.5,2.0665083135391926,0.0,50925.0,1495.0,881.0,868.0,10464.91211401425,872.0760095011876,16378.562338565194
480559602002,16016.393217509578,677.0,9040.395,2909.794747666254,1241.0,2.1,1.8330871491875924,0.0,74335.0,1913.0,854.0,1433.0,14517.376661742985,1209.781388478582,26467.56640940924
480559602003,9662.140460997807,127.0,3691.95,1755.3793280929858,187.0,1.5,1.4724409448818898,0.0,48527.0,1493.0,675.0,0.0,3571.6535433070867,297.6377952755906,9018.982871400072
480559602004,20619.34007953221,170.0,5488.619999999999,3519.7689993488734,270.0,1.7,1.588235294117647,0.0,52361.0,668.0,1328.0,0.0,6561.882352941176,546.8235294117646,15570.271352290049
480559603001,15855.204372378445,607.0,5488.619999999999,2706.5200250339167,1140.0,1.7,1.878088962108732,0.0,48942.0,1658.0,1432.0,1777.0,20225.91103789127,1685.4925864909392,28421.051062925188
480559603002,14776.44371185768,365.0,9040.395,2684.5256430732866,840.0,2.1,2.3013698630136985,0.0,77014.0,1122.0,945.0,2097.0,21414.476712328767,1784.5397260273971,33139.397355402056
480559603003,12791.917414242558,617.0,9040.395,2323.9847822824117,1252.0,2.1,2.0291734197730955,0.0,60809.0,1646.0,1029.0,1349.0,14538.729335494329,1211.5607779578606,25903.10911777674
480559604001,15290.23634974187,537.0,5488.619999999999,2610.078678025261,977.0,1.7,1.819366852886406,0.0,45461.0,1739.0,949.0,1108.0,12500.111731843575,1041.6759776536312,20598.810409868835
480559604002,13127.145468758648,774.0,5488.619999999999,2240.8340661078987,1409.0,1.7,1.8204134366925064,0.0,57232.0,1984.0,873.0,1351.0,13129.08527131783,1094.0904392764858,20858.539337425726
480559605001,19211.291631515927,542.0,5488.619999999999,3279.411875513053,1038.0,1.7,1.915129151291513,0.0,46313.0,1395.0,745.0,1380.0,14830.738007380076,1235.8948339483395,23598.769882893128
480559605002,26054.38385612669,505.0,9040.395,4733.457044208744,1180.0,2.1,2.3366336633663365,0.0,92978.0,1493.0,1032.0,908.0,11146.455445544554,928.8712871287128,24920.3074897533
480559605003,21323.39410326959,796.0,5488.619999999999,3639.9526481494263,1590.0,1.7,1.9974874371859297,0.0,57586.0,2244.0,842.0,1438.0,14812.100502512563,1234.3417085427136,23940.67315066199
480559605004,18972.92828316042,237.0,5488.619999999999,3238.722701131788,385.0,1.7,1.6244725738396624,0.0,51193.0,2544.0,815.0,0.0,7221.518987341772,601.7932489451476,15948.86168847356
480559606001,20960.81654565968,557.0,9040.395,3808.0779525741546,1228.0,2.1,2.2046678635547576,0.0,67656.0,1274.0,1119.0,1485.0,17275.928186714544,1439.660682226212,30124.401139288697
480559606002,28190.159746637863,488.0,9040.395,5121.476330698763,1049.0,2.1,2.1495901639344264,0.0,71324.0,1221.0,944.0,1337.0,15077.60655737705,1256.467213114754,29239.477888075813
480559607001,10124.970002760369,409.0,9040.395,1839.464362182508,630.0,2.1,1.5403422982885089,0.0,0.0,983.0,963.0,0.0,6131.178484107579,510.9315403422983,17011.037846290088
480559607002,14218.078061800092,173.0,5488.619999999999,2427.0587806989424,0.0,1.7,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,7915.678780698941
480559607003,6847.22042849678,642.0,3691.95,1243.9758295376712,957.0,1.5,1.4906542056074767,0.0,0.0,1748.0,1013.0,0.0,7498.093457943925,624.8411214953271,12434.019287481597
480559607004,6997.744979949615,469.0,5488.619999999999,1194.5312386706923,1051.0,1.7,2.2409381663113006,0.0,49831.0,1098.0,625.0,3026.0,27219.940298507463,2268.3283582089557,33903.09153717815
480559607005,7756.812595999616,605.0,5488.619999999999,1324.1058348060242,1029.0,1.7,1.7008264462809917,0.0,0.0,1753.0,561.0,930.0,9352.204958677685,779.3504132231403,16164.930793483709
482090101001,7323.651526884036,647.0,2398.78,1410.899641548482,1029.0,1.0,1.5904173106646058,0.0,29884.0,1515.0,1031.0,994.0,12295.826893353942,1024.6522411128285,16105.506534902424
482090101002,6161.568079640119,394.0,9040.395,1119.4092322811157,703.0,2.1,1.784263959390863,9.767591555578544,67212.0,847.0,1146.0,1885.0,19491.44162436548,1624.2868020304568,29661.013448202175
482090102001,5364.710512788672,377.0,2398.78,1033.5101433649577,647.0,1.0,1.7161803713527852,0.0,20329.0,980.0,994.0,0.0,8416.042440318302,701.3368700265252,11848.33258368326
482090102002,7918.184429930065,294.0,2398.78,1525.436257158498,618.0,1.0,2.1020408163265305,14.180726742537782,33750.0,3926.0,1159.0,1602.0,15390.69387755102,1282.5578231292516,19329.090861452056
482090102003,1175.756250313365,46.0,2398.78,226.50914861610144,0.0,1.0,0.0,0.0,2499.0,1284.0,0.0,0.0,0.0,0.0,2625.2891486161016
482090103021,1593.065751722861,590.0,3691.95,289.42186259404014,877.0,1.5,1.4864406779661017,0.0,38856.0,1629.0,1079.0,1100.0,13034.277966101698,1086.1898305084746,17015.649828695736
482090103022,6990.8287828429,1348.0,3691.95,1270.066025346582,2325.0,1.5,1.7247774480712166,0.0,41743.0,3224.0,967.0,1107.0,12047.679525222551,1003.973293768546,17009.695550569133
482090103031,6321.219395123255,692.0,3691.95,1148.4140495918557,1211.0,1.5,1.75,0.0,49833.0,1552.0,1171.0,964.0,13086.398843930636,1090.5332369942196,17926.762893522493
482090103032,10686.427488824333,1088.0,3691.95,1941.467729719762,2295.0,1.5,2.109375,6.7795584157975455,31130.0,3538.0,1083.0,1424.0,14383.819852941177,1198.6516544117646,20024.017141076736
482090103033,7530.048057862313,1626.0,2398.78,1450.6618818059728,2608.0,1.0,1.6039360393603936,18.54000209370679,38333.0,4007.0,1141.0,0.0,13692.0,1141.0,17559.98188389968
482090103041,4680.504215298752,824.0,2398.78,901.6979706625702,1145.0,1.0,1.3895631067961165,12.454469491579111,17396.0,1292.0,934.0,0.0,10541.504854368932,878.4587378640776,13854.43729452308
482090103042,5336.392907020787,342.0,2398.78,1028.0547636707222,413.0,1.0,1.2076023391812865,33.758167306122324,23221.0,904.0,688.0,0.0,8256.0,688.0,11716.592930976843
482090103043,9163.82343291634,1565.0,2398.78,1765.4083006617595,2330.0,1.0,1.488817891373802,10.246089118471634,37067.0,3722.0,958.0,0.0,10416.184025559103,868.0153354632588,14590.618415339335
482090103044,7030.544205775802,735.0,2398.78,1354.4325891813974,0.0,1.0,0.0,8.290271018714396,28205.0,2005.0,976.0,0.0,9640.489795918367,803.374149659864,13401.99265611848
482090104001,20380.2639063082,266.0,9040.395,3702.605453379895,0.0,2.1,0.0,0.0,57300.0,737.0,0.0,1169.0,12762.315789473683,1063.5263157894738,25505.31624285358
482090104002,7149.178622771866,1442.0,3691.95,1298.8343957444424,2243.0,1.5,1.5554785020804438,12.232068250658058,41646.0,3292.0,1183.0,1386.0,14750.097087378635,1229.1747572815532,19753.113551373735
482090104003,9657.620917722576,2565.0,5488.619999999999,1648.5782077674685,4952.0,1.7,1.930604288499025,11.377752684656045,53515.0,8110.0,1442.0,1374.0,16900.612865497078,1408.3844054580898,24049.1888259492
482090105001,5845.48271109002,1261.0,3691.95,1061.984097125484,1774.0,1.5,1.406819984139572,0.0,45186.0,2872.0,1077.0,735.0,12299.124504361618,1024.9270420301348,17053.0586014871
482090105002,9828.253897550898,746.0,3691.95,1785.5581579103357,1326.0,1.5,1.7774798927613942,0.0,41964.0,2272.0,1096.0,761.0,11373.715817694369,947.8096514745308,16851.223975604706
482090106001,4654.144153512508,548.0,2398.78,896.6197113285641,0.0,1.0,0.0,0.0,37782.0,1132.0,1037.0,0.0,11671.92700729927,972.660583941606,14967.326718627834
482090106002,4622.915199579618,548.0,3691.95,839.8728842357245,1379.0,1.5,2.5164233576642334,0.0,0.0,1620.0,1760.0,1790.0,21254.014598540147,1771.1678832116788,25785.83748277587
482090106003,3986.889958381996,459.0,9040.395,724.3223429192961,1317.0,2.1,2.869281045751634,0.0,82321.0,1612.0,0.0,1212.0,8333.490196078432,694.4575163398692,18098.20753899773
482090106004,9935.00618111365,1235.0,9040.395,1804.9524890680325,2524.0,2.1,2.0437246963562754,0.0,70708.0,2929.0,869.0,1606.0,17188.110121457492,1432.3425101214575,28033.457610525526
482090106005,19841.02445002796,620.0,9040.395,3604.638569306189,0.0,2.1,0.0,0.0,79726.0,1806.0,0.0,1670.0,18553.16129032258,1546.0967741935483,31198.19485962877
482090106006,5656.872632586495,1301.0,9040.395,1027.718166692002,2823.0,2.1,2.169869331283628,0.0,85516.0,3007.0,924.0,2253.0,23407.55418908532,1950.6295157571096,33475.667355777325
482090107011,17093.799363351827,771.0,5488.619999999999,2917.951052174521,1478.0,1.7,1.9169909208819715,4.575523324889473,47120.0,2665.0,1155.0,1215.0,14158.832684824903,1179.9027237354085,22569.97926032431
482090107012,6928.241681037916,319.0,3691.95,1258.6954491106849,388.0,1.5,1.2163009404388714,0.0,20632.0,649.0,1103.0,0.0,11617.80564263323,968.1504702194358,16568.451091743915
482090107013,5054.640564146811,1557.0,2398.78,973.7752450307262,2863.0,1.0,1.838792549775209,8.650936901183565,33413.0,3624.0,951.0,2150.0,13186.242774566474,1098.8535645472064,16567.44895649838
482090107014,6046.147656235533,752.0,3691.95,1098.4401078824387,1469.0,1.5,1.9534574468085104,9.808722814345384,62803.0,1739.0,1570.0,2129.0,21417.9414893617,1784.8284574468084,26218.140320058483
482090107021,15347.6708244058,510.0,3691.95,2788.303917572689,1050.0,1.5,2.0588235294117645,31.441430334133543,38241.0,1575.0,711.0,1750.0,13103.6,1091.9666666666667,19615.295347906824
482090107022,28511.831317921336,505.0,9040.395,5179.9163449943,1135.0,2.1,2.247524752475248,0.0,75329.0,1318.0,797.0,1299.0,14681.41782178218,1223.4514851485148,28901.72916677648
482090108031,11468.212565768265,796.0,5488.619999999999,1957.6503860568805,1716.0,1.7,2.1557788944723617,0.0,55174.0,1853.0,641.0,1443.0,14752.824120603014,1229.4020100502512,22199.094506659894
482090108032,27024.60592480917,697.0,9040.395,4909.72313865227,1580.0,2.1,2.2668579626972742,0.0,88078.0,1751.0,835.0,2076.0,22048.9756097561,1837.4146341463413,35999.09374840837
482090108033,23935.441153524607,412.0,10515.6,4932.186675287162,941.0,2.5,2.283980582524272,0.0,94531.0,1001.0,1539.0,2087.0,23703.26213592233,1975.271844660194,39151.04881120949
482090108041,22193.95108470506,727.0,10515.6,4573.331617739502,0.0,2.5,0.0,0.0,83385.0,1739.0,0.0,1470.0,15674.607977991747,1306.2173314993124,30763.53959573125
482090108042,35355.83799972375,991.0,10515.6,7285.497349196359,2312.0,2.5,2.332996972754793,0.0,147235.0,2731.0,1178.0,3029.0,35025.590312815344,2918.799192734612,52826.687662011704
482090108043,15793.319988697844,1181.0,5488.619999999999,2695.9562177353982,2333.0,1.7,1.9754445385266723,0.0,64955.0,2952.0,1669.0,1389.0,17148.81287044877,1429.0677392040643,25333.38908818417
482090108044,11920.242743602774,794.0,9040.395,2165.622387962041,1709.0,2.1,2.152392947103275,0.0,67935.0,2037.0,1380.0,1593.0,18668.53904282116,1555.7115869017632,29874.556430783203
482090108051,3037.3704339598567,1005.0,10515.6,625.8868548191344,2069.0,2.5,2.0587064676616915,0.0,154135.0,3447.0,1446.0,3038.0,34003.844776119404,2833.653731343284,45145.33163093854
482090108052,33917.52746641763,562.0,10515.6,6989.116095899385,1399.0,2.5,2.4893238434163703,0.5706451768828508,126000.0,1767.0,1393.0,2876.0,33910.355871886124,2825.8629893238435,51415.642612962394
482090108053,36684.0577886417,458.0,10515.6,7559.19307524272,0.0,2.5,0.0,0.0,138833.0,1151.0,0.0,3206.0,37548.0,3129.0,55622.79307524272
482090108054,15810.70202307481,909.0,10515.6,3257.98606948434,0.0,2.5,0.0,5.292121937428418,148188.0,2891.0,0.0,2968.0,34087.92079207921,2840.6600660066006,47866.79898350098
482090108061,25626.99338570618,474.0,10515.6,5280.751438585442,1061.0,2.5,2.238396624472574,0.0,103295.0,1526.0,1279.0,3092.0,30953.56962025316,2579.464135021097,46749.921058838605
482090108062,24920.575498006463,1129.0,10515.6,5135.185502676884,2724.0,2.5,2.412754650132861,0.0,100673.0,3262.0,823.0,2802.0,30489.85296722764,2540.821080602303,46140.63846990453
482090108071,15733.823167164435,695.0,10515.6,3242.144252895276,1638.0,2.5,2.356834532374101,0.0,103438.0,2030.0,1380.0,2820.0,29215.424460431652,2434.6187050359717,42973.16871332693
482090108072,12451.465430569437,263.0,10515.6,2565.7748060937643,552.0,2.5,2.098859315589354,0.0,77083.0,637.0,920.0,3006.0,33406.99619771863,2783.916349809886,46488.3710038124
482090108081,40229.05193570023,555.0,10515.6,8289.681925811423,1366.0,2.5,2.461261261261261,0.0,108848.0,1490.0,0.0,2760.0,29241.081081081084,2436.756756756757,48046.36300689251
482090108082,24680.64807617264,800.0,10515.6,5085.745560232767,1852.0,2.5,2.315,6.414051788163242,118852.0,2380.0,1412.0,2313.0,25228.695000000007,2102.3912500000006,40836.45461202094
482090108083,26035.75516638637,822.0,9040.395,4730.072657797513,1696.0,2.1,2.063260340632604,0.0,73158.0,2198.0,1160.0,1852.0,20678.36496350365,1723.197080291971,34448.83262130116
482090108091,21230.95080102647,1284.0,10515.6,4374.893780851842,3358.0,2.5,2.615264797507788,0.0,128235.0,3675.0,1551.0,2488.0,29067.8691588785,2422.322429906542,43958.362939730345
482090108092,25452.26020776201,761.0,10515.6,5244.745557329316,2008.0,2.5,2.6386333771353483,0.0,151181.0,2167.0,2536.0,2775.0,32957.04599211564,2746.4204993429703,48717.39154944496
482090109011,22446.430100850364,998.0,10515.6,4625.357967754701,0.0,2.5,0.0,0.0,134412.0,2796.0,0.0,2998.0,33885.21042084168,2823.7675350701406,49026.16838859638
482090109012,20863.02252380812,831.0,9040.395,3790.311122847113,1820.0,2.1,2.190132370637786,0.0,80656.0,2021.0,0.0,1675.0,10050.0,837.5,22880.706122847114
482090109013,28552.59378930952,922.0,10515.6,5883.606729002444,2347.0,2.5,2.5455531453362257,0.0,91750.0,2549.0,1723.0,2504.0,29570.251626898047,2464.1876355748373,45969.45835590049
482090109014,11573.437912905816,263.0,10515.6,2384.8466337079267,0.0,2.5,0.0,0.0,130104.0,944.0,0.0,1805.0,20095.209125475285,1674.6007604562735,32995.65575918321
482090109021,32442.819840039618,671.0,10515.6,6685.234782072214,1707.0,2.5,2.5439642324888228,0.0,108366.0,1894.0,0.0,2854.0,17124.0,1427.0,34324.83478207221
482090109022,9243.983280411165,2088.0,5488.619999999999,1577.9693072324883,3799.0,1.7,1.8194444444444444,0.0,71169.0,5436.0,1430.0,1789.0,18589.810344827587,1549.1508620689656,25656.399652060074
482090109023,24880.634584370448,829.0,9040.395,4520.214935348703,1630.0,2.1,1.966224366706876,0.0,72088.0,2336.0,1205.0,2026.0,21994.58142340169,1832.881785283474,35555.191358750395
482090109024,20293.11699996834,2218.0,10515.6,4181.641801598822,4420.0,2.5,1.9927862939585208,0.0,123476.0,7204.0,2054.0,2211.0,26441.11271415689,2203.426059513075,41138.35451575571
482090109025,31571.522325247755,458.0,9040.395,5735.788862713645,1018.0,2.1,2.222707423580786,0.0,102500.0,1382.0,1815.0,1898.0,22712.934497816597,1892.744541484716,37489.11836053024
482090109051,22898.731952337715,1352.0,9040.395,4160.150731707013,2541.0,2.1,1.8794378698224847,0.0,88173.0,3344.0,1236.0,1913.0,21153.337278106508,1762.778106508876,34353.88300981352
482090109052,34582.92147542948,811.0,9040.395,6282.887907506447,1778.0,2.1,2.1923551171393343,0.0,98750.0,2366.0,0.0,1907.0,11442.0,953.5,26765.282907506447
482090109053,13953.332546218222,652.0,5488.619999999999,2381.8661094074546,1185.0,1.7,1.8174846625766872,0.0,45852.0,1582.0,965.0,1342.0,14362.398773006136,1196.866564417178,22232.88488241359
482090109061,16178.298103635714,2242.0,9040.395,2939.208984746566,5450.0,2.1,2.430865298840321,0.0,93963.0,7765.0,1664.0,1664.0,19968.0,1664.0,31947.603984746565
482090109062,17304.363849758538,1350.0,5488.619999999999,2953.8948965827053,2403.0,1.7,1.78,0.0,61948.0,4173.0,1575.0,1485.0,18036.8,1503.0666666666666,26479.314896582706
482090109063,24157.410396389387,577.0,5488.619999999999,4123.725778312522,1168.0,1.7,2.024263431542461,0.0,57909.0,1849.0,1323.0,1231.0,14995.861351819756,1249.6551126516465,24608.20713013228
482090109064,17568.33922963749,1128.0,9040.395,3191.7461391827,2297.0,2.1,2.0363475177304964,0.0,80243.0,3064.0,1696.0,1619.0,19572.17021276596,1631.014184397163,31804.311351948658
482090109071,27533.56478538091,748.0,5488.619999999999,4700.043134229452,1649.0,1.7,2.2045454545454546,0.0,58036.0,2845.0,1053.0,1302.0,14625.336898395724,1218.77807486631,24814.000032625176
